symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals,drug_lc,pref_name,mw,logp,tpsa,hbd,hba,rotb,charge,n_torsions,drh_phase,drh_moa,drh_indication,pain_prior,atc,neg_aff,pct_in_target,n_ligands_target,z_in_target
AXL,CHEMBL811,-6.912,3,0.0,0.0,5.0,0,,_selftest,1,0,brompheniramine,BROMPHENIRAMINE,319.2,3.93,16.1,0.0,2.0,5.0,0.0,10.0,Launched,histamine receptor antagonist,allergic rhinitis|common cold,False,R06AB51;R06AB01,6.912,48.5,400,-0.05274445796110375
AXL,CHEMBL1544,-9.365,3,0.0,0.0,5.0,0,,_selftest,1,0,liothyronine,LIOTHYRONINE,651.0,3.95,92.8,3.0,4.0,5.0,0.0,16.0,Launched,thyroid hormone stimulant,hypothyroidism|myxedema coma,False,,9.365,97.5,400,2.063417717023942
AXL,CHEMBL1200334,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0,moricizine hydrochloride,MORICIZINE HYDROCHLORIDE,427.5,4.11,71.1,1.0,6.0,5.0,0.0,14.0,,,,False,,6.803,44.75,400,-0.14677693944229817
AXL,CHEMBL3989406,-7.275,3,0.0,0.0,5.0,0,,_selftest,1,0,enalaprilat,ENALAPRILAT,348.4,1.13,106.9,3.0,4.0,8.0,0.0,22.0,Launched,angiotensin converting enzyme inhibitor,hypertension,False,,7.275,60.0,400,0.26040958587076435
AXL,CHEMBL64,-8.163,3,0.0,0.0,5.0,0,,_selftest,1,0,isoniazid,ISONIAZID,137.1,-0.31,68.0,2.0,3.0,1.0,0.0,4.0,Launched,FABI inhibitor,tuberculosis,False,J04AC51;J04AC01,8.163,85.875,400,1.0264723707817793
AXL,CHEMBL22,-6.367,3,0.0,0.0,5.0,0,,_selftest,1,0,trimethoprim,TRIMETHOPRIM,290.3,1.26,105.5,2.0,7.0,5.0,0.0,14.0,Launched,dihydrofolate reductase inhibitor,urinary tract infections|ear infections|diarrhea,False,J01EA01,6.367,31.25,400,-0.5229068653670759
AXL,CHEMBL1071,-6.845,3,0.0,0.0,5.0,0,,_selftest,1,0,oxaprozin,OXAPROZIN,293.3,4.03,63.3,1.0,3.0,5.0,0.0,12.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis,False,M01AE12,6.845,46.25,400,-0.11054424015596653
AXL,CHEMBL1200878,-5.563,3,0.0,0.0,5.0,0,,_selftest,1,0,triamcinolone hexacetonide,TRIAMCINOLONE HEXACETONIDE,532.6,4.41,99.1,1.0,7.0,4.0,0.0,14.0,,,,False,,5.563,11.25,400,-1.2165042517054276
AXL,CHEMBL1201760,-6.162,3,0.0,0.0,5.0,0,,_selftest,1,0,besifloxacin,BESIFLOXACIN,393.8,3.14,88.6,2.0,4.0,3.0,0.0,22.0,Launched,bacterial DNA gyrase inhibitor,conjunctivitis,False,S01AE08,6.162,24.75,400,-0.6997569452170287
AXL,CHEMBL1200789,-7.558,3,0.0,0.0,5.0,0,,_selftest,1,0,triclofos sodium,TRICLOFOS SODIUM,228.4,0.83,69.6,1.0,3.0,2.0,-1.0,8.0,,,,False,,7.558,68.75,400,0.5045489643953329
AXL,CHEMBL1201729,-7.249,3,0.0,0.0,5.0,0,,_selftest,1,0,dronedarone hydrochloride,DRONEDARONE HYDROCHLORIDE,556.8,7.05,88.8,1.0,6.0,18.0,0.0,36.0,,,,False,,7.249,59.0,400,0.23797981964589165
AXL,CHEMBL1103,-6.776,3,0.0,0.0,5.0,0,,_selftest,1,0,furazolidone,FURAZOLIDONE,225.2,0.97,98.2,0.0,6.0,3.0,0.0,6.0,Launched,bacterial DNA inhibitor,diarrhea|enteritis|cholera,False,G01AX06,6.776,43.75,400,-0.1700693889835116
AXL,CHEMBL1754,-8.67,3,0.0,0.0,5.0,0,,_selftest,1,0,doxapram,DOXAPRAM,378.5,3.17,32.8,0.0,3.0,6.0,0.0,12.0,Launched,potassium channel blocker,respiratory depression|central nervous system depression|acute hypercapnia (AHC),False,R07AB01,8.67,94.25,400,1.4638528121667844
AXL,CHEMBL181,-5.672,3,0.0,0.0,5.0,0,,_selftest,1,0,diazoxide,DIAZOXIDE,230.7,1.68,58.5,1.0,3.0,0.0,0.0,0.0,Launched,potassium channel activator,hypoglycemia,False,V03AH01;C02DA01,5.672,13.5,400,-1.1224717702242333
AXL,CHEMBL614,-6.696,3,0.0,0.0,5.0,0,,_selftest,1,0,pyrazinamide,PYRAZINAMIDE,123.1,-0.42,68.9,1.0,3.0,1.0,0.0,2.0,Launched,fatty acid synthase inhibitor,tuberculosis,False,J04AK01,6.696,41.5,400,-0.2390840542908103
AXL,CHEMBL92401,-8.868,3,0.0,0.0,5.0,0,,_selftest,1,0,iproniazid,IPRONIAZID,179.2,0.72,54.0,2.0,3.0,3.0,0.0,6.0,Withdrawn,monoamine oxidase inhibitor,,False,N06AF05,8.868,96.0,400,1.634664108802349
AXL,CHEMBL5,-7.19,3,0.0,0.0,5.0,0,,_selftest,1,0,nalidixic acid,NALIDIXIC ACID,232.2,1.42,72.2,1.0,3.0,2.0,0.0,6.0,,,,False,J01MB02,7.19,55.875,400,0.18708150398175952
AXL,CHEMBL4297585,-6.278,3,0.0,0.0,5.0,0,,_selftest,1,0,triheptanoin,TRIHEPTANOIN,428.6,5.9,78.9,0.0,6.0,20.0,0.0,46.0,,,,False,A16AX17,6.278,27.625,400,-0.599685680521446
AXL,CHEMBL900,-6.459,3,0.0,0.0,5.0,0,,_selftest,1,0,orphenadrine,ORPHENADRINE,269.4,3.66,12.5,0.0,2.0,6.0,0.0,12.0,Launched,acetylcholine receptor antagonist,muscle pain,False,M03BC51,6.459,33.5,400,-0.4435400002636827
AXL,CHEMBL3989917,-6.32,3,0.0,0.0,5.0,0,,_selftest,1,0,fosnetupitant,FOSNETUPITANT,688.6,5.74,106.0,1.0,6.0,8.0,0.0,24.0,,,,False,,6.32,28.875,400,-0.5634529812351136
AXL,CHEMBL73234,-7.337,3,0.0,0.0,5.0,0,,_selftest,1,0,carbetapentane,CARBETAPENTANE,333.5,3.4,38.8,0.0,4.0,10.0,0.0,22.0,Launched,acetylcholine receptor antagonist,common cold|nasal congestion|bronchitis,False,R05DB05,7.337,61.25000000000001,400,0.31389595148392024
AXL,CHEMBL1450,-5.887,3,0.0,0.0,5.0,0,,_selftest,1,0,atovaquone,ATOVAQUONE,366.8,5.51,54.4,1.0,3.0,2.0,0.0,6.0,Launched,mitochondrial electron transport inhibitor,pneumonia,False,P01AX06,5.887,18.0,400,-0.9369948572108682
AXL,CHEMBL1558,-8.909,3,0.0,0.0,5.0,0,,_selftest,1,0,prazosin hydrochloride,PRAZOSIN HYDROCHLORIDE,383.4,1.78,107.0,1.0,8.0,4.0,0.0,10.0,,,,False,,8.909,96.25,400,1.6700341247723398
AXL,CHEMBL3545063,-7.423,3,0.0,0.0,5.0,0,,_selftest,1,0,osimertinib mesylate,OSIMERTINIB MESYLATE,499.6,4.51,87.5,2.0,7.0,10.0,0.0,20.0,,,,False,,7.423,64.25,400,0.3880867166892666
AXL,CHEMBL1141,-4.939,3,0.0,0.0,5.0,0,,_selftest,1,0,potassium iodide,POTASSIUM IODIDE,126.9,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,,False,R05CA02;V03AB21;S01XA04,4.939,3.5000000000000004,400,-1.754818641102357
AXL,CHEMBL2364633,-6.637,3,0.0,0.0,5.0,0,,_selftest,1,0,sarecycline hydrochloride,SARECYCLINE HYDROCHLORIDE,487.5,0.11,173.9,5.0,10.0,5.0,0.0,18.0,,,,False,,6.637,39.125,400,-0.2899823699549432
AXL,CHEMBL118,-7.807,3,0.0,0.0,5.0,0,,_selftest,1,0,celecoxib,CELECOXIB,381.4,3.51,78.0,1.0,3.0,3.0,0.0,10.0,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis|primary dysmenorrhea (PD),True,M01AH01;L01XX33,7.807,77.25,400,0.7193571101643005
AXL,CHEMBL2107430,-7.877,3,0.0,0.0,5.0,0,,_selftest,1,0,flutrimazole,FLUTRIMAZOLE,346.4,5.0,17.8,0.0,1.0,4.0,0.0,8.0,Launched,sterol demethylase inhibitor,mycosis,False,D01AC16;G01AF18,7.877,79.5,400,0.7797449423081863
AXL,CHEMBL1639,-8.485,3,0.0,0.0,5.0,0,,_selftest,1,0,aliskiren,ALISKIREN,551.8,3.29,146.1,4.0,7.0,19.0,0.0,42.0,,,,False,C09XA02,8.485,91.5,400,1.304256398643656
AXL,CHEMBL1200430,-8.489,3,0.0,0.0,5.0,0,,_selftest,1,0,estradiol acetate,ESTRADIOL ACETATE,314.4,3.83,46.5,1.0,3.0,1.0,0.0,6.0,,,,False,,8.489,91.75,400,1.3077071319090219
AXL,CHEMBL1200581,-8.18,3,0.0,0.0,5.0,0,,_selftest,1,0,diatrizoate sodium,DIATRIZOATE SODIUM,612.9,1.78,98.3,2.0,4.0,3.0,-1.0,6.0,,,,False,,8.18,86.5,400,1.0411379871595798
AXL,CHEMBL1201244,-6.586,3,0.0,0.0,5.0,0,,_selftest,1,0,rocuronium,ROCURONIUM,529.8,4.41,59.0,1.0,5.0,5.0,1.0,14.0,Launched,acetylcholine receptor antagonist,anesthetic,False,,6.586,36.0,400,-0.3339792190883455
AXL,CHEMBL1200385,-8.113,3,0.0,0.0,5.0,0,,_selftest,1,0,arbutamine hydrochloride,ARBUTAMINE HYDROCHLORIDE,317.4,2.45,93.0,5.0,5.0,8.0,0.0,24.0,,,,False,,8.113,84.75,400,0.9833382049647171
AXL,CHEMBL3989908,-6.625,3,0.0,0.0,5.0,0,,_selftest,1,0,enasidenib,ENASIDENIB,473.4,4.29,108.7,3.0,8.0,6.0,0.0,18.0,Launched,isocitrate dehydrogenase inhibitor,acute myeloid leukemia (AML),False,L01XM01,6.625,38.0,400,-0.30033456975103767
AXL,CHEMBL1562610,-4.721,3,0.0,0.0,5.0,0,,_selftest,1,0,meclofenamate sodium,MECLOFENAMATE SODIUM,295.1,3.41,52.2,1.0,3.0,3.0,-1.0,6.0,,,,False,,4.721,2.0,400,-1.942883604064746
AXL,CHEMBL3185958,-7.269,3,0.0,0.0,5.0,0,,_selftest,1,0,clomiphene citrate,CLOMIPHENE CITRATE,406.0,6.56,12.5,0.0,2.0,9.0,0.0,18.0,,,,False,,7.269,59.75,400,0.2552334859727167
AXL,CHEMBL4650216,-5.15,3,0.0,0.0,5.0,0,,_selftest,1,0,daridorexant hydrochloride,DARIDOREXANT HYDROCHLORIDE,450.9,4.27,88.9,1.0,5.0,4.0,0.0,10.0,,,,False,,5.15,6.5,400,-1.5727924613543565
AXL,CHEMBL1200866,-8.419,3,0.0,0.0,5.0,0,,_selftest,1,0,perflubron,PERFLUBRON,499.0,6.35,0.0,0.0,0.0,6.0,0.0,14.0,Launched,contrast agent,contrast agent,False,V08CX01,8.419,90.25,400,1.2473192997651354
AXL,CHEMBL1420,-8.752,3,0.0,0.0,5.0,0,,_selftest,1,0,pralidoxime,PRALIDOXIME,137.2,0.32,36.5,1.0,2.0,1.0,1.0,4.0,Launched,acetylcholinesterase inhibitor,organophosphate poisoning,False,V03AB04,8.752,95.25,400,1.5345928441067662
AXL,CHEMBL1201003,-5.548,3,0.0,0.0,5.0,0,,_selftest,1,0,eletriptan hydrobromide,ELETRIPTAN HYDROBROMIDE,382.5,3.82,53.2,1.0,3.0,6.0,0.0,12.0,,,,False,,5.548,11.0,400,-1.229444501450546
AXL,CHEMBL1201206,-6.596,3,0.0,0.0,5.0,0,,_selftest,1,0,pipecuronium,PIPECURONIUM,602.9,3.63,59.1,0.0,6.0,4.0,2.0,12.0,Launched,neuromuscular blocker,anesthetic,False,,6.596,36.25,400,-0.3253523859249333
AXL,CHEMBL959,-7.553,3,0.0,0.0,5.0,0,,_selftest,1,0,rimantadine,RIMANTADINE,179.3,2.55,26.0,1.0,1.0,1.0,0.0,4.0,Launched,antiviral|RNA synthesis inhibitor,influenza A virus infection,False,J05AC02,7.553,68.5,400,0.5002355478136268
AXL,CHEMBL3989716,-7.321,3,0.0,0.0,5.0,0,,_selftest,1,0,propoxyphene napsylate,PROPOXYPHENE NAPSYLATE,339.5,4.28,29.5,0.0,3.0,8.0,0.0,18.0,,,,False,,7.321,60.75000000000001,400,0.3000930184224605
AXL,CHEMBL3183184,-7.289,3,0.0,0.0,5.0,0,,_selftest,1,0,octinoxate,OCTINOXATE,290.4,4.47,35.5,0.0,3.0,9.0,0.0,20.0,Launched,,sunscreen lotion,False,D02BA02,7.289,60.5,400,0.272487152299541
AXL,CHEMBL38,-4.872,3,0.0,0.0,5.0,0,,_selftest,1,0,tretinoin,TRETINOIN,300.4,5.6,37.3,1.0,1.0,5.0,0.0,12.0,Launched,retinoid receptor agonist|retinoid receptor ligand,acute promyelocytic leukemia (APL),False,D10AD51;L01XF01;D10AD01,4.872,2.5,400,-1.8126184232972198
AXL,CHEMBL526,-6.659,3,0.0,0.0,5.0,0,,_selftest,1,0,propofol,PROPOFOL,178.3,3.64,20.2,1.0,1.0,2.0,0.0,6.0,Launched,benzodiazepine receptor agonist,anesthetic,True,N01AX10,6.659,40.0,400,-0.2710033369954359
AXL,CHEMBL2105842,-6.489,3,0.0,0.0,5.0,0,,_selftest,1,0,cortivazol,CORTIVAZOL,530.7,4.3,101.7,2.0,6.0,4.0,0.0,14.0,,,,False,H02AB17,6.489,34.25,400,-0.4176595007734455
AXL,CHEMBL1703,-9.492,3,0.0,0.0,5.0,0,,_selftest,1,0,metformin hydrochloride,METFORMIN HYDROCHLORIDE,129.2,-1.03,89.0,4.0,2.0,0.0,0.0,0.0,,,,False,,9.492,98.0,400,2.1729784981992792
AXL,CHEMBL1235452,-5.168,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfur,SULFUR,256.5,5.19,0.0,0.0,8.0,0.0,0.0,0.0,,,,False,D10AB02;D11AC08,5.168,6.75,400,-1.5572641616602145
AXL,CHEMBL1200359,-5.878,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfameter,SULFAMETER,280.3,0.87,107.2,2.0,6.0,4.0,0.0,10.0,Launched,dihydrofolate reductase inhibitor,urinary tract infections,False,J01ED04,5.878,17.5,400,-0.9447590070579388
AXL,CHEMBL1547,-6.072,3,0.0,0.0,5.0,0,,_selftest,1,0,thiamine ion,THIAMINE ION,265.4,0.61,75.9,2.0,5.0,4.0,1.0,12.0,,,,False,,6.072,21.75,400,-0.7773984436877396
AXL,CHEMBL2106122,-7.135,3,0.0,0.0,5.0,0,,_selftest,1,0,emepronium bromide,EMEPRONIUM BROMIDE,282.5,4.69,0.0,0.0,0.0,6.0,1.0,12.0,,,,False,,7.135,53.87499999999999,400,0.13963392158299118
AXL,CHEMBL267894,-6.083,3,0.0,0.0,5.0,0,,_selftest,1,0,amobarbital,AMOBARBITAL,226.3,1.18,75.3,2.0,3.0,4.0,0.0,8.0,,,,False,N05CA02,6.083,22.25,400,-0.767908927207986
AXL,CHEMBL24,-6.392,3,0.0,0.0,5.0,0,,_selftest,1,0,atenolol,ATENOLOL,266.3,0.45,84.6,3.0,4.0,8.0,0.0,18.0,,,,False,C07AB03,6.392,31.75,400,-0.5013397824585447
AXL,CHEMBL3989697,-5.413,3,0.0,0.0,5.0,0,,_selftest,1,0,riboflavin 5'-phosphate sodium,RIBOFLAVIN 5'-PHOSPHATE SODIUM,455.3,-2.24,210.9,5.0,10.0,7.0,-1.0,22.0,,,,False,,5.413,9.125,400,-1.3459067491566121
AXL,CHEMBL1200951,-5.041,3,0.0,0.0,5.0,0,,_selftest,1,0,fluphenazine enanthate,FLUPHENAZINE ENANTHATE,549.7,6.83,36.0,0.0,6.0,12.0,0.0,28.0,,,,False,,5.041,4.75,400,-1.6668249428355508
AXL,CHEMBL4297516,-6.16,3,0.0,0.0,5.0,0,,_selftest,1,0,lurbinectedin,LURBINECTEDIN,784.9,4.19,164.3,4.0,14.0,3.0,0.0,24.0,Phase 3,DNA binding agent,,False,L01XX69,6.16,24.5,400,-0.701482311849711
AXL,CHEMBL1200833,-5.36,3,0.0,0.0,5.0,0,,_selftest,1,0,dipivefrin hydrochloride,DIPIVEFRIN HYDROCHLORIDE,351.4,2.84,84.9,2.0,6.0,5.0,0.0,20.0,,,,False,,5.36,8.25,400,-1.3916289649226976
AXL,CHEMBL1201325,-6.861,3,0.0,0.0,5.0,0,,_selftest,1,0,hexocyclium,HEXOCYCLIUM,317.5,2.85,23.5,1.0,2.0,4.0,1.0,10.0,,,,False,A03AB10,6.861,46.5,400,-0.09674130709450678
AXL,CHEMBL1488,-6.33,3,0.0,0.0,5.0,0,,_selftest,1,0,uracil mustard,URACIL MUSTARD,252.1,1.17,69.5,2.0,5.0,5.0,0.0,14.0,,,,False,L01AD08,6.33,29.5,400,-0.5548261480717014
AXL,CHEMBL1201124,-8.022,3,0.0,0.0,5.0,0,,_selftest,1,0,ketorolac tromethamine,KETOROLAC TROMETHAMINE,255.3,2.29,59.3,1.0,2.0,3.0,0.0,8.0,,,,False,,8.022,83.0,400,0.9048340231776655
AXL,CHEMBL2364738,-5.694,3,0.0,0.0,5.0,0,,_selftest,1,0,metrizoate magnesium,METRIZOATE MAGNESIUM,626.9,1.8,89.5,1.0,4.0,3.0,-1.0,8.0,,,,False,,5.694,14.249999999999998,400,-1.1034927372647259
AXL,CHEMBL1200614,-9.145,3,0.0,0.0,5.0,0,,_selftest,1,0,ioversol,IOVERSOL,807.1,-2.02,199.9,8.0,9.0,12.0,0.0,38.0,Launched,radiopaque medium,contrast agent,False,V08AB07,9.145,97.25,400,1.87362738742887
AXL,CHEMBL1200440,-7.671,3,0.0,0.0,5.0,0,,_selftest,1,0,mepivacaine hydrochloride,MEPIVACAINE HYDROCHLORIDE,246.4,2.73,32.3,1.0,2.0,2.0,0.0,4.0,,,,False,,7.671,74.0,400,0.6020321791418927
AXL,CHEMBL1200656,-5.061,3,0.0,0.0,5.0,0,,_selftest,1,0,natamycin,NATAMYCIN,665.7,0.12,231.0,7.0,13.0,3.0,0.0,50.0,Launched,fungal ergosterol inhibitor,conjunctivitis|fungal keratosis|blepharitis,False,S01AA10;D01AA02;A07AA03;A01AB10;G01AA02,5.061,5.0,400,-1.6495712765087267
AXL,CHEMBL1681,-7.367,3,0.0,0.0,5.0,0,,_selftest,1,0,iodohippurate,IODOHIPPURATE,305.1,1.11,66.4,2.0,2.0,3.0,0.0,8.0,,,,False,,7.367,62.5,400,0.3397764509741575
AXL,CHEMBL1567,-6.831,3,0.0,0.0,5.0,0,,_selftest,1,0,sunitinib malate,SUNITINIB MALATE,398.5,3.33,77.2,3.0,3.0,7.0,0.0,14.0,,,,False,,6.831,45.875,400,-0.12262180658474323
AXL,CHEMBL1771,-5.995,3,0.0,0.0,5.0,0,,_selftest,1,0,clopidogrel,CLOPIDOGREL,321.8,3.67,29.5,0.0,4.0,3.0,0.0,8.0,Launched,purinergic receptor antagonist,myocardial infarction|stroke|peripheral artery disease (PAD)|acute coronary syndrome (ACS),False,B01AC04,5.995,20.0,400,-0.8438250590460146
AXL,CHEMBL501,-7.014,3,0.0,0.0,5.0,0,,_selftest,1,0,amphetamine sulfate,AMPHETAMINE SULFATE,135.2,1.58,26.0,1.0,1.0,2.0,0.0,6.0,,,,False,,7.014,51.74999999999999,400,0.03524924030570232
AXL,CHEMBL682,-7.902,3,0.0,0.0,5.0,0,,_selftest,1,0,amodiaquine,AMODIAQUINE,355.9,5.18,48.4,2.0,4.0,6.0,0.0,14.0,Launched,histamine receptor agonist,malaria,False,P01BA06,7.902,80.0,400,0.8013120252167174
AXL,CHEMBL4303288,-5.0,3,0.0,0.0,5.0,0,,_selftest,1,0,abacavir sulfate,ABACAVIR SULFATE,286.3,1.09,101.9,3.0,6.0,4.0,0.0,12.0,,,,False,,5.0,4.5,400,-1.7021949588055418
AXL,CHEMBL317094,-7.546,3,0.0,0.0,5.0,0,,_selftest,1,0,imidapril,IMIDAPRIL,405.5,0.88,116.3,2.0,6.0,9.0,0.0,24.0,Launched,angiotensin converting enzyme inhibitor,hypertension|congestive heart failure,False,C09AA16,7.546,68.0,400,0.4941967645992385
AXL,CHEMBL1200353,-8.565,3,0.0,0.0,5.0,0,,_selftest,1,0,meglumine metrizoate,MEGLUMINE METRIZOATE,627.9,3.14,86.7,2.0,3.0,3.0,0.0,10.0,,,,False,,8.565,92.5,400,1.3732710639509547
AXL,CHEMBL2105719,-5.072,3,0.0,0.0,5.0,0,,_selftest,1,0,dacomitinib,DACOMITINIB,469.9,5.16,79.4,2.0,6.0,7.0,0.0,14.0,Launched,EGFR inhibitor,,False,L01EB07,5.072,5.25,400,-1.640081760028973
AXL,CHEMBL1201162,-4.923,3,0.0,0.0,5.0,0,,_selftest,1,0,dorzolamide hydrochloride,DORZOLAMIDE HYDROCHLORIDE,324.4,0.61,106.3,2.0,6.0,3.0,0.0,8.0,,,,False,,4.923,3.0,400,-1.7686215741638167
AXL,CHEMBL88,-7.599,3,0.0,0.0,5.0,0,,_selftest,1,0,cyclophosphamide anhydrous,CYCLOPHOSPHAMIDE ANHYDROUS,261.1,1.88,41.6,1.0,2.0,5.0,0.0,10.0,,,,False,,7.599,70.125,400,0.5399189803653238
AXL,CHEMBL2138684,-7.523,3,0.0,0.0,5.0,0,,_selftest,1,0,frovatriptan succinate,FROVATRIPTAN SUCCINATE,243.3,1.34,70.9,3.0,2.0,2.0,0.0,4.0,,,,False,,7.523,67.0,400,0.4743550483233896
AXL,CHEMBL268869,-6.747,3,0.0,0.0,5.0,0,,_selftest,1,0,sulfamethoxypyridazine,SULFAMETHOXYPYRIDAZINE,280.3,0.87,107.2,2.0,6.0,4.0,0.0,10.0,Withdrawn,bacterial antifolate,,False,J01ED05,6.747,42.25,400,-0.19508720515740727
AXL,CHEMBL3989571,-6.597,3,0.0,0.0,5.0,0,,_selftest,1,0,spectinomycin hydrochloride,SPECTINOMYCIN HYDROCHLORIDE,332.4,-2.93,129.5,5.0,9.0,2.0,0.0,10.0,,,,False,,6.597,36.75,400,-0.32448970260859183
AXL,CHEMBL1200659,-6.72,3,0.0,0.0,5.0,0,,_selftest,1,0,enalapril maleate,ENALAPRIL MALEATE,376.5,1.6,95.9,2.0,5.0,9.0,0.0,24.0,,,,False,,6.72,42.0,400,-0.2183796546986207
AXL,CHEMBL5095401,-8.037,3,0.0,0.0,5.0,0,,_selftest,1,0,iptacopan hydrochloride,IPTACOPAN HYDROCHLORIDE,422.5,4.93,74.8,2.0,4.0,7.0,0.0,16.0,,,,False,,8.037,83.25,400,0.9177742729227845
AXL,CHEMBL1200374,-7.341,3,0.0,0.0,5.0,0,,_selftest,1,0,exemestane,EXEMESTANE,296.4,4.03,34.1,0.0,2.0,0.0,0.0,0.0,Launched,aromatase inhibitor,breast cancer,False,L02BG06,7.341,61.5,400,0.31734668474928557
AXL,CHEMBL1200885,-5.368,3,0.0,0.0,5.0,0,,_selftest,1,0,alosetron hydrochloride,ALOSETRON HYDROCHLORIDE,294.4,2.41,53.9,1.0,2.0,2.0,0.0,4.0,,,,False,,5.368,8.5,400,-1.3847274983919677
AXL,CHEMBL16073,-6.337,3,0.0,0.0,5.0,0,,_selftest,1,0,phenacetin,PHENACETIN,179.2,2.04,38.3,1.0,2.0,3.0,0.0,6.0,Withdrawn,cyclooxygenase inhibitor,,False,N02BE53;N02BE03;N02BE73,6.337,29.75,400,-0.548787364857313
AXL,CHEMBL3989949,-7.738,3,0.0,0.0,5.0,0,,_selftest,1,0,cenobamate,CENOBAMATE,267.7,1.16,95.9,1.0,5.0,4.0,0.0,10.0,Launched,GABA receptor modulator|voltage-gated sodium channel blocker,,False,N03AX25,7.738,76.25,400,0.6598319613367555
AXL,CHEMBL2110774,-7.675,3,0.0,0.0,5.0,0,,_selftest,1,0,chlorphenoxamine,CHLORPHENOXAMINE,303.8,4.18,12.5,0.0,2.0,6.0,0.0,12.0,Preclinical,histamine receptor antagonist,,False,R06AA06;D04AA34;R06AA56,7.675,74.5,400,0.6054829124072572
AXL,CHEMBL1380,-6.061,3,0.0,0.0,5.0,0,,_selftest,1,0,abacavir,ABACAVIR,286.3,1.09,101.9,3.0,6.0,4.0,0.0,12.0,Launched,nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),False,J05AF06,6.061,21.5,400,-0.7868879601674933
AXL,CHEMBL4594395,-7.366,3,0.0,0.0,5.0,0,,_selftest,1,0,potassium oxybate,POTASSIUM OXYBATE,103.1,-1.49,60.4,1.0,3.0,3.0,-1.0,8.0,,,,False,,7.366,62.25000000000001,400,0.33891376765781595
AXL,CHEMBL2023895,-6.597,3,0.0,0.0,5.0,0,,_selftest,1,0,hydroxystilbamidine isethionate,HYDROXYSTILBAMIDINE ISETHIONATE,280.3,2.13,120.0,5.0,3.0,4.0,0.0,10.0,,,,False,,6.597,36.75,400,-0.32448970260859183
AXL,CHEMBL4594287,-6.115,3,0.0,0.0,5.0,0,,_selftest,1,0,ensifentrine,ENSIFENTRINE,477.6,2.72,112.9,2.0,5.0,6.0,0.0,12.0,,,,False,,6.115,23.25,400,-0.7403030610850665
AXL,CHEMBL499915,-7.741,3,0.0,0.0,5.0,0,,_selftest,1,0,carbenoxolone,CARBENOXOLONE,570.8,6.83,118.0,2.0,5.0,5.0,0.0,16.0,Launched,11-beta hydroxysteroid dehydrogenase inhibitor,peptic ulcer disease (PUD)|mouth inflammation,False,A02BX51;A02BX01;A02BX71,7.741,76.5,400,0.6624200112857784
AXL,CHEMBL189,-6.41,3,0.0,0.0,5.0,0,,_selftest,1,0,milrinone,MILRINONE,211.2,1.62,69.5,1.0,3.0,1.0,0.0,2.0,Launched,phosphodiesterase inhibitor,congestive heart failure,False,C01CE02,6.41,32.25,400,-0.48581148276440267
AXL,CHEMBL291657,-6.934,3,0.0,0.0,5.0,0,,_selftest,1,0,crinecerfont,CRINECERFONT,483.1,7.52,25.4,0.0,4.0,8.0,0.0,16.0,,,,False,,6.934,49.5,400,-0.033765425001596405
AXL,CHEMBL1691,-5.285,3,0.0,0.0,5.0,0,,_selftest,1,0,betaxolol hydrochloride,BETAXOLOL HYDROCHLORIDE,307.4,2.39,50.7,2.0,4.0,11.0,0.0,24.0,,,,False,,5.285,7.5,400,-1.4563302136482903
AXL,CHEMBL1201134,-7.635,3,0.0,0.0,5.0,0,,_selftest,1,0,lubiprostone,LUBIPROSTONE,390.5,4.31,83.8,2.0,4.0,11.0,0.0,26.0,Launched,chloride channel activator,constipation|irritable bowel syndrome,False,A06AX03,7.635,71.5,400,0.5709755797536078
AXL,CHEMBL1200922,-7.61,3,0.0,0.0,5.0,0,,_selftest,1,0,mebutamate,MEBUTAMATE,232.3,1.23,104.6,2.0,4.0,6.0,0.0,16.0,,,,False,N05BC04,7.61,70.875,400,0.5494084968450774
AXL,CHEMBL1201177,-5.144,3,0.0,0.0,5.0,0,,_selftest,1,0,levobunolol hydrochloride,LEVOBUNOLOL HYDROCHLORIDE,291.4,2.33,58.6,2.0,4.0,5.0,0.0,14.0,,,,False,,5.144,6.25,400,-1.5779685612524041
AXL,CHEMBL1100,-7.926,3,0.0,0.0,5.0,0,,_selftest,1,0,paramethadione,PARAMETHADIONE,157.2,0.76,46.6,0.0,3.0,1.0,0.0,2.0,Launched,anticonvulsant,seizures,False,N03AC01,7.926,81.25,400,0.822016424808907
AXL,CHEMBL1201019,-7.582,3,0.0,0.0,5.0,0,,_selftest,1,0,ceftizoxime sodium,CEFTIZOXIME SODIUM,382.4,-1.89,150.0,2.0,10.0,5.0,-1.0,12.0,,,,False,,7.582,69.5,400,0.5252533639875225
